date,description,amount,transaction_type,category
2025-10-16,BookMyShow Tickets,"₹1,375.23",debit,Entertainment
2025-10-17,Meesho Order,"₹1,387.69",debit,Shopping
2025-10-17,Cashback Credit,₹56.81,credit,Income
2025-10-18,Chartered Accountant Fee,"₹7,134.34",debit,Miscellaneous
2025-10-19,More Supermarket,₹679.17,debit,Groceries
2025-10-20,Equipment Purchase,"₹34,497.96",debit,Shopping
2025-10-20,Refund Credit,"₹1,506.18",credit,Income
2025-10-22,BookMyShow Tickets,₹597.30,debit,Entertainment
2025-10-24,Chartered Accountant Fee,"₹8,613.64",debit,Miscellaneous
2025-10-24,Hostinger Hosting,"₹4,918.39",debit,Utilities
2025-10-24,BigBasket Groceries,"₹1,972.00",debit,Groceries
2025-10-25,Namecheap Domain,"₹1,513.48",debit,Utilities
2025-10-27,Ajio Clothing,"₹2,539.39",debit,Shopping
2025-10-27,More Supermarket,₹311.87,debit,Groceries
2025-10-31,Co-working Space,"₹11,718.15",debit,Housing
2025-11-01,BookMyShow Tickets,₹253.86,debit,Entertainment
2025-11-01,Canva Pro,₹499.00,debit,Subscriptions
2025-11-01,Amazon Prime,₹188.84,debit,Subscriptions
2025-11-02,Client Meeting Cab,₹950.49,debit,Transportation
2025-11-02,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-11-03,Course Sale Revenue,"₹19,583.94",credit,Income
2025-11-05,Hostinger Hosting,"₹3,126.66",debit,Utilities
2025-11-05,1mg Medicine Order,₹346.76,debit,Healthcare
2025-11-07,Uber Ride,₹481.15,debit,Transportation
2025-11-07,Hotstar Subscription,₹569.98,debit,Subscriptions
2025-11-08,More Supermarket,₹173.36,debit,Groceries
2025-11-08,DMart Purchase,₹320.04,debit,Groceries
2025-11-09,Equipment Purchase,"₹13,973.90",debit,Shopping
2025-11-09,Notion Subscription,₹500.00,debit,Subscriptions
2025-11-09,Cashback Credit,₹261.56,credit,Income
2025-11-10,Tally Software,"₹9,000.00",debit,Subscriptions
2025-11-11,Course Sale Revenue,"₹27,752.92",credit,Income
2025-11-11,Rapido Bike Taxi,₹95.38,debit,Transportation
2025-11-12,Swiggy Order,₹891.96,debit,Food & Dining
2025-11-15,Co-working Space,"₹11,562.16",debit,Housing
2025-11-15,Zomato Food Delivery,₹794.83,debit,Food & Dining
2025-11-15,Equipment Purchase,"₹15,262.63",debit,Shopping
2025-11-16,PVR Cinemas,₹609.56,debit,Entertainment
2025-11-16,Myntra Fashion,"₹3,662.65",debit,Shopping
2025-11-17,Gym Membership,₹735.43,debit,Healthcare
2025-11-18,Zomato Food Delivery,₹157.31,debit,Food & Dining
2025-11-18,Ola Cab,₹433.27,debit,Transportation
2025-11-20,Meesho Order,"₹1,481.20",debit,Shopping
2025-11-21,Gym Membership,"₹1,272.57",debit,Healthcare
2025-11-22,Flipkart Order,"₹2,367.88",debit,Shopping
2025-11-22,Course Sale Revenue,"₹3,909.48",credit,Income
2025-11-23,Tally Software,"₹9,000.00",debit,Subscriptions
2025-11-23,Reliance Fresh,₹503.55,debit,Groceries
2025-11-23,Apollo Pharmacy,"₹1,457.13",debit,Healthcare
2025-11-23,Canva Pro,₹499.00,debit,Subscriptions
2025-11-24,YouTube Premium,₹139.00,debit,Subscriptions
2025-11-24,Apollo Pharmacy,"₹1,987.45",debit,Healthcare
2025-11-25,Spotify Premium,₹119.00,debit,Subscriptions
2025-11-27,Equipment Purchase,"₹5,888.02",debit,Shopping
2025-11-27,Client Meeting Cab,₹815.80,debit,Transportation
2025-11-28,Refund Credit,"₹3,788.97",credit,Income
2025-11-28,Amazon Prime,₹514.83,debit,Subscriptions
2025-11-28,Rapido Bike Taxi,₹34.23,debit,Transportation
2025-11-29,Gaming Recharge,"₹1,144.20",debit,Entertainment
2025-11-30,Refund Credit,"₹3,461.41",credit,Income
2025-11-30,Client Payment UPI,"₹29,099.25",credit,Income
2025-11-30,Cashback Credit,₹771.37,credit,Income
2025-12-02,Meesho Order,"₹1,313.92",debit,Shopping
2025-12-02,Gym Membership,"₹2,250.17",debit,Healthcare
2025-12-03,DMart Purchase,"₹1,617.30",debit,Groceries
2025-12-03,Flipkart Order,"₹3,850.56",debit,Shopping
2025-12-03,Reliance Fresh,₹385.80,debit,Groceries
2025-12-05,Namecheap Domain,₹902.76,debit,Utilities
2025-12-05,YouTube Premium,₹139.00,debit,Subscriptions
2025-12-07,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-12-08,Retainer Fee Credit,"₹30,831.45",credit,Income
2025-12-09,Flipkart Order,"₹1,017.77",debit,Shopping
2025-12-09,1mg Medicine Order,"₹1,372.71",debit,Healthcare
2025-12-10,Tally Software,"₹9,000.00",debit,Subscriptions
2025-12-10,Swiggy Order,₹410.16,debit,Food & Dining
2025-12-11,PVR Cinemas,₹759.30,debit,Entertainment
2025-12-12,Hostinger Hosting,"₹3,281.85",debit,Utilities
2025-12-12,Amazon Purchase,"₹6,940.57",debit,Shopping
2025-12-12,YouTube Premium,₹139.00,debit,Subscriptions
2025-12-13,Ola Cab,₹314.56,debit,Transportation
2025-12-13,Course Sale Revenue,"₹22,151.63",credit,Income
2025-12-16,DMart Purchase,"₹1,226.00",debit,Groceries
2025-12-17,Amazon Purchase,"₹1,459.39",debit,Shopping
2025-12-19,Notion Subscription,₹500.00,debit,Subscriptions
2025-12-19,Refund Credit,"₹2,106.59",credit,Income
2025-12-20,Amazon Purchase,₹972.71,debit,Shopping
2025-12-20,DMart Purchase,"₹1,732.02",debit,Groceries
2025-12-22,Spotify Premium,₹119.00,debit,Subscriptions
2025-12-22,YouTube Premium,₹139.00,debit,Subscriptions
2025-12-22,Hostinger Hosting,"₹3,850.22",debit,Utilities
2025-12-23,Namecheap Domain,₹992.26,debit,Utilities
2025-12-24,Zomato Food Delivery,₹294.67,debit,Food & Dining
2025-12-24,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2025-12-24,Myntra Fashion,"₹1,607.07",debit,Shopping
2025-12-24,Tally Software,"₹9,000.00",debit,Subscriptions
2025-12-25,Amazon Prime,₹825.91,debit,Subscriptions
2025-12-25,Canva Pro,₹499.00,debit,Subscriptions
2025-12-26,Retainer Fee Credit,"₹24,442.00",credit,Income
2025-12-27,Hostinger Hosting,"₹1,245.89",debit,Utilities
2025-12-27,Myntra Fashion,"₹1,525.27",debit,Shopping
2025-12-27,Amazon Prime,₹220.09,debit,Subscriptions
2025-12-27,Gaming Recharge,"₹1,232.44",debit,Entertainment
2025-12-27,Meesho Order,"₹1,230.55",debit,Shopping
2025-12-28,Namecheap Domain,"₹1,138.11",debit,Utilities
2025-12-29,Equipment Purchase,"₹7,220.54",debit,Shopping
2025-12-30,Canva Pro,₹499.00,debit,Subscriptions
2025-12-30,Course Sale Revenue,"₹22,618.47",credit,Income
2025-12-30,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-12-30,Client Meeting Cab,₹639.78,debit,Transportation
2025-12-31,Ajio Clothing,₹952.02,debit,Shopping
2025-12-31,Chartered Accountant Fee,"₹4,468.19",debit,Miscellaneous
