date,description,amount,transaction_type,category
2024-10-16,Hotstar Subscription,INR 527.52,debit,Subscriptions
2024-10-20,Car EMI,INR 16671.01,debit,Transportation
2024-10-21,School Bus Fees,INR 3461.72,debit,Education
2024-10-22,Children's Birthday Party,INR 11305.71,debit,Entertainment
2024-10-23,Rapido Bike Taxi,INR 97.37,debit,Transportation
2024-10-24,Swiggy Order,INR 267.99,debit,Food & Dining
2024-10-25,Milk Monthly,INR 753.74,debit,Groceries
2024-10-25,Household Repairs,INR 6589.35,debit,Housing
2024-10-26,Wife Salary,INR 65340.57,credit,Income
2024-10-27,Toys & Games,INR 3458.93,debit,Shopping
2024-10-27,Car Servicing,INR 5048.33,debit,Transportation
2024-10-29,Interest Credit,INR 3414.55,credit,Income
2024-10-30,Myntra Fashion,INR 3471.52,debit,Shopping
2024-10-31,Rental Income,INR 9636.93,credit,Income
2024-11-01,Ajio Clothing,INR 700.56,debit,Shopping
2024-11-01,Uber Ride,INR 161.07,debit,Transportation
2024-11-02,Family Vacation,INR 47131.13,debit,Travel
2024-11-03,YouTube Premium,INR 139.00,debit,Subscriptions
2024-11-04,Property Tax,INR 3811.11,debit,Housing
2024-11-06,Ola Cab,INR 223.00,debit,Transportation
2024-11-07,Family Restaurant,INR 3087.52,debit,Food & Dining
2024-11-11,Ajio Clothing,INR 3409.91,debit,Shopping
2024-11-13,Toys & Games,INR 885.50,debit,Shopping
2024-11-14,Spotify Premium,INR 119.00,debit,Subscriptions
2024-11-15,Hotstar Subscription,INR 194.18,debit,Subscriptions
2024-11-18,Bonus Credit,INR 63042.97,credit,Income
2024-11-19,Milk Monthly,INR 978.88,debit,Groceries
2024-11-21,Netflix Subscription,INR 274.84,debit,Subscriptions
2024-11-22,Tuition Teacher,INR 3141.16,debit,Education
2024-11-22,Swiggy Order,INR 315.26,debit,Food & Dining
2024-11-22,Toys & Games,INR 2412.02,debit,Shopping
2024-11-23,More Supermarket,INR 1712.99,debit,Groceries
2024-11-23,Family Restaurant,INR 3469.67,debit,Food & Dining
2024-11-24,Family Restaurant,INR 1344.24,debit,Food & Dining
2024-11-25,Maid/Cook Salary,INR 7892.84,debit,Miscellaneous
2024-11-25,DMart Purchase,INR 1009.14,debit,Groceries
2024-11-26,Refund Credit,INR 3303.52,credit,Income
2024-11-26,YouTube Premium,INR 139.00,debit,Subscriptions
2024-11-29,Ajio Clothing,INR 2663.34,debit,Shopping
2024-12-02,Reliance Fresh,INR 490.44,debit,Groceries
2024-12-02,Meesho Order,INR 1992.77,debit,Shopping
2024-12-03,Kids Clothing,INR 2145.60,debit,Shopping
2024-12-03,Rapido Bike Taxi,INR 140.76,debit,Transportation
2024-12-05,Zomato Food Delivery,INR 382.97,debit,Food & Dining
2024-12-06,Myntra Fashion,INR 1586.81,debit,Shopping
2024-12-06,Rapido Bike Taxi,INR 157.12,debit,Transportation
2024-12-07,YouTube Premium,INR 139.00,debit,Subscriptions
2024-12-07,Interest Credit,INR 1450.17,credit,Income
2024-12-07,Toys & Games,INR 4636.39,debit,Shopping
2024-12-08,Vegetable Vendor,INR 418.31,debit,Groceries
2024-12-08,Family Restaurant,INR 3359.62,debit,Food & Dining
2024-12-08,Car Servicing,INR 3427.55,debit,Transportation
2024-12-08,Vegetable Vendor,INR 374.04,debit,Groceries
2024-12-08,Property Tax,INR 1040.03,debit,Housing
2024-12-08,Hotstar Subscription,INR 334.86,debit,Subscriptions
2024-12-09,School Bus Fees,INR 3673.36,debit,Education
2024-12-09,Tuition Teacher,INR 7305.38,debit,Education
2024-12-10,Vegetable Vendor,INR 204.47,debit,Groceries
2024-12-10,Netflix Subscription,INR 373.40,debit,Subscriptions
2024-12-11,Amazon Prime,INR 928.87,debit,Subscriptions
2024-12-11,Uber Ride,INR 585.41,debit,Transportation
2024-12-12,Bonus Credit,INR 14731.96,credit,Income
2024-12-12,Husband Salary,INR 130549.74,credit,Income
2024-12-12,Household Repairs,INR 4282.99,debit,Housing
2024-12-12,Home Appliance Purchase,INR 27736.49,debit,Shopping
2024-12-16,Spotify Premium,INR 119.00,debit,Subscriptions
2024-12-17,BookMyShow Tickets,INR 1191.65,debit,Entertainment
2024-12-17,Family Restaurant,INR 2638.53,debit,Food & Dining
2024-12-17,Kids Clothing,INR 2642.31,debit,Shopping
2024-12-18,School Bus Fees,INR 3599.35,debit,Education
2024-12-18,School Bus Fees,INR 2605.94,debit,Education
2024-12-20,Tuition Teacher,INR 7397.69,debit,Education
2024-12-20,Rapido Bike Taxi,INR 164.54,debit,Transportation
2024-12-20,School Bus Fees,INR 2885.60,debit,Education
2024-12-21,Meesho Order,INR 1852.66,debit,Shopping
2024-12-22,Swiggy Order,INR 553.69,debit,Food & Dining
2024-12-22,Tuition Teacher,INR 3980.07,debit,Education
2024-12-22,Flipkart Order,INR 1935.15,debit,Shopping
2024-12-22,Kids Clothing,INR 1433.62,debit,Shopping
2024-12-23,Amazon Prime,INR 434.82,debit,Subscriptions
2024-12-26,Reliance Fresh,INR 1009.41,debit,Groceries
2024-12-27,Refund Credit,INR 4855.10,credit,Income
2024-12-28,Rental Income,INR 5564.12,credit,Income
2024-12-28,Flipkart Order,INR 2003.19,debit,Shopping
2024-12-28,Zomato Food Delivery,INR 828.81,debit,Food & Dining
2024-12-29,Household Repairs,INR 17773.26,debit,Housing
2024-12-31,Children's Birthday Party,INR 8811.58,debit,Entertainment
2025-01-01,Family Restaurant,INR 2124.11,debit,Food & Dining
2025-01-01,Ola Cab,INR 262.25,debit,Transportation
2025-01-02,BigBasket Groceries,INR 3343.20,debit,Groceries
2025-01-02,BigBasket Groceries,INR 1463.31,debit,Groceries
2025-01-03,Family Restaurant,INR 3938.07,debit,Food & Dining
2025-01-03,Maid/Cook Salary,INR 6165.74,debit,Miscellaneous
2025-01-03,Milk Monthly,INR 805.82,debit,Groceries
2025-01-04,Car EMI,INR 10228.94,debit,Transportation
2025-01-05,Maid/Cook Salary,INR 4543.65,debit,Miscellaneous
2025-01-05,Spotify Premium,INR 119.00,debit,Subscriptions
2025-01-06,Interest Credit,INR 2566.52,credit,Income
2025-01-06,Children's Birthday Party,INR 6008.86,debit,Entertainment
2025-01-07,Car EMI,INR 18736.38,debit,Transportation
2025-01-08,Maid/Cook Salary,INR 7431.14,debit,Miscellaneous
2025-01-08,Property Tax,INR 5931.14,debit,Housing
2025-01-09,Myntra Fashion,INR 3754.78,debit,Shopping
2025-01-09,Maid/Cook Salary,INR 6816.52,debit,Miscellaneous
2025-01-09,Zomato Food Delivery,INR 539.01,debit,Food & Dining
2025-01-12,Rapido Bike Taxi,INR 199.23,debit,Transportation
2025-01-13,Car EMI,INR 13245.94,debit,Transportation
2025-01-13,More Supermarket,INR 1107.82,debit,Groceries
2025-01-14,DMart Purchase,INR 1265.38,debit,Groceries
2025-01-14,More Supermarket,INR 1786.95,debit,Groceries
2025-01-14,Ola Cab,INR 79.93,debit,Transportation
2025-01-15,Cashback Credit,INR 326.33,credit,Income
2025-01-16,Home Appliance Purchase,INR 33721.10,debit,Shopping
2025-01-16,Maid/Cook Salary,INR 3758.51,debit,Miscellaneous
2025-01-17,BookMyShow Tickets,INR 1028.82,debit,Entertainment
2025-01-18,DMart Purchase,INR 1162.66,debit,Groceries
2025-01-18,Ola Cab,INR 307.86,debit,Transportation
2025-01-18,Tuition Teacher,INR 7148.20,debit,Education
2025-01-21,Reliance Fresh,INR 932.88,debit,Groceries
2025-01-21,Toys & Games,INR 4722.00,debit,Shopping
2025-01-21,Amazon Purchase,INR 3146.98,debit,Shopping
2025-01-22,Zomato Food Delivery,INR 842.98,debit,Food & Dining
2025-01-23,Cashback Credit,INR 733.73,credit,Income
2025-01-25,Hotstar Subscription,INR 862.33,debit,Subscriptions
2025-01-25,BookMyShow Tickets,INR 601.38,debit,Entertainment
2025-01-27,Household Repairs,INR 5748.73,debit,Housing
2025-01-28,Toys & Games,INR 665.36,debit,Shopping
2025-01-30,Interest Credit,INR 4935.87,credit,Income
2025-02-01,Reliance Fresh,INR 225.19,debit,Groceries
2025-02-02,Myntra Fashion,INR 2973.58,debit,Shopping
2025-02-05,Milk Monthly,INR 994.06,debit,Groceries
2025-02-08,Meesho Order,INR 826.00,debit,Shopping
2025-02-08,Kids Clothing,INR 631.59,debit,Shopping
2025-02-08,Spotify Premium,INR 119.00,debit,Subscriptions
2025-02-09,Spotify Premium,INR 119.00,debit,Subscriptions
2025-02-09,Vegetable Vendor,INR 389.31,debit,Groceries
2025-02-09,YouTube Premium,INR 139.00,debit,Subscriptions
2025-02-11,Maid/Cook Salary,INR 3085.06,debit,Miscellaneous
2025-02-11,Amazon Prime,INR 794.12,debit,Subscriptions
2025-02-11,Household Repairs,INR 1811.44,debit,Housing
2025-02-12,DMart Purchase,INR 1212.93,debit,Groceries
2025-02-12,Husband Salary,INR 67015.62,credit,Income
2025-02-13,More Supermarket,INR 1441.56,debit,Groceries
2025-02-15,Ajio Clothing,INR 3299.11,debit,Shopping
2025-02-16,Car Servicing,INR 3653.45,debit,Transportation
2025-02-16,Family Restaurant,INR 1344.22,debit,Food & Dining
2025-02-16,Myntra Fashion,INR 1010.48,debit,Shopping
2025-02-16,More Supermarket,INR 1698.10,debit,Groceries
2025-02-18,Swiggy Order,INR 602.27,debit,Food & Dining
2025-02-18,School Bus Fees,INR 2122.62,debit,Education
2025-02-19,Household Repairs,INR 19357.59,debit,Housing
2025-02-20,Uber Ride,INR 124.63,debit,Transportation
2025-02-22,More Supermarket,INR 1628.99,debit,Groceries
2025-02-25,Bonus Credit,INR 67724.45,credit,Income
2025-02-25,Bonus Credit,INR 69954.77,credit,Income
2025-02-27,Family Vacation,INR 33672.41,debit,Travel
2025-02-27,Family Restaurant,INR 2391.96,debit,Food & Dining
2025-02-28,Rental Income,INR 19502.82,credit,Income
2025-02-28,Amazon Prime,INR 306.20,debit,Subscriptions
2025-03-01,Tuition Teacher,INR 2961.57,debit,Education
2025-03-01,Milk Monthly,INR 674.58,debit,Groceries
2025-03-01,Swiggy Order,INR 674.95,debit,Food & Dining
2025-03-01,Amazon Purchase,INR 6965.71,debit,Shopping
2025-03-02,School Bus Fees,INR 3683.97,debit,Education
2025-03-03,Swiggy Order,INR 843.51,debit,Food & Dining
2025-03-03,Ola Cab,INR 355.90,debit,Transportation
2025-03-03,BigBasket Groceries,INR 1683.31,debit,Groceries
2025-03-03,Swiggy Order,INR 252.13,debit,Food & Dining
2025-03-03,Tuition Teacher,INR 4282.39,debit,Education
2025-03-04,Myntra Fashion,INR 894.08,debit,Shopping
2025-03-05,Swiggy Order,INR 109.27,debit,Food & Dining
2025-03-05,Family Restaurant,INR 2377.69,debit,Food & Dining
2025-03-05,Refund Credit,INR 2297.28,credit,Income
2025-03-07,Zomato Food Delivery,INR 223.02,debit,Food & Dining
2025-03-07,BookMyShow Tickets,INR 1424.69,debit,Entertainment
2025-03-07,Tuition Teacher,INR 3702.21,debit,Education
2025-03-07,Ajio Clothing,INR 2221.21,debit,Shopping
2025-03-08,Maid/Cook Salary,INR 6236.42,debit,Miscellaneous
2025-03-10,Husband Salary,INR 115915.04,credit,Income
2025-03-12,Netflix Subscription,INR 246.45,debit,Subscriptions
2025-03-12,Reliance Fresh,INR 1269.89,debit,Groceries
2025-03-13,Refund Credit,INR 468.80,credit,Income
2025-03-14,Toys & Games,INR 4276.24,debit,Shopping
2025-03-15,Ajio Clothing,INR 3347.96,debit,Shopping
2025-03-15,Toys & Games,INR 3455.35,debit,Shopping
2025-03-15,Family Restaurant,INR 3116.88,debit,Food & Dining
2025-03-17,BigBasket Groceries,INR 2105.79,debit,Groceries
2025-03-17,Amazon Prime,INR 188.78,debit,Subscriptions
2025-03-17,Spotify Premium,INR 119.00,debit,Subscriptions
2025-03-19,Amazon Purchase,INR 4411.97,debit,Shopping
2025-03-20,Amazon Prime,INR 944.07,debit,Subscriptions
2025-03-21,Family Vacation,INR 7516.64,debit,Travel
2025-03-22,Amazon Purchase,INR 3487.90,debit,Shopping
2025-03-23,Maid/Cook Salary,INR 4274.52,debit,Miscellaneous
2025-03-23,Spotify Premium,INR 119.00,debit,Subscriptions
2025-03-24,Cashback Credit,INR 403.31,credit,Income
2025-03-25,Family Restaurant,INR 1694.77,debit,Food & Dining
2025-03-25,Household Repairs,INR 4400.82,debit,Housing
2025-03-25,Rapido Bike Taxi,INR 94.08,debit,Transportation
2025-03-26,Ola Cab,INR 333.74,debit,Transportation
2025-03-26,Rapido Bike Taxi,INR 143.05,debit,Transportation
2025-03-28,YouTube Premium,INR 139.00,debit,Subscriptions
2025-03-30,DMart Purchase,INR 3263.45,debit,Groceries
2025-03-30,BookMyShow Tickets,INR 1497.96,debit,Entertainment
2025-03-30,BigBasket Groceries,INR 1659.85,debit,Groceries
2025-04-02,Netflix Subscription,INR 294.39,debit,Subscriptions
2025-04-04,Tuition Teacher,INR 6126.72,debit,Education
2025-04-06,Vegetable Vendor,INR 520.91,debit,Groceries
2025-04-06,Children's Birthday Party,INR 2885.15,debit,Entertainment
2025-04-07,Children's Birthday Party,INR 12920.19,debit,Entertainment
2025-04-08,Tuition Teacher,INR 3495.05,debit,Education
2025-04-09,Car EMI,INR 16568.94,debit,Transportation
2025-04-09,School Bus Fees,INR 1984.26,debit,Education
2025-04-12,Swiggy Order,INR 241.33,debit,Food & Dining
2025-04-12,Flipkart Order,INR 3116.24,debit,Shopping
2025-04-12,BookMyShow Tickets,INR 1428.69,debit,Entertainment
2025-04-13,Refund Credit,INR 2272.26,credit,Income
2025-04-14,YouTube Premium,INR 139.00,debit,Subscriptions
2025-04-14,Flipkart Order,INR 2632.78,debit,Shopping
2025-04-15,More Supermarket,INR 269.93,debit,Groceries
2025-04-15,Family Restaurant,INR 1944.63,debit,Food & Dining
2025-04-16,School Bus Fees,INR 3265.58,debit,Education
2025-04-16,Myntra Fashion,INR 1244.10,debit,Shopping
2025-04-17,Husband Salary,INR 145871.23,credit,Income
2025-04-17,Property Tax,INR 3428.14,debit,Housing
2025-04-18,School Bus Fees,INR 1514.15,debit,Education
2025-04-18,Family Vacation,INR 41025.56,debit,Travel
2025-04-20,Husband Salary,INR 83955.91,credit,Income
2025-04-22,Car EMI,INR 14722.26,debit,Transportation
2025-04-22,Refund Credit,INR 3624.42,credit,Income
2025-04-23,BigBasket Groceries,INR 1290.48,debit,Groceries
2025-04-23,Milk Monthly,INR 871.26,debit,Groceries
2025-04-25,Hotstar Subscription,INR 352.39,debit,Subscriptions
2025-04-26,Car EMI,INR 17383.14,debit,Transportation
2025-04-28,BigBasket Groceries,INR 3168.44,debit,Groceries
2025-04-28,Milk Monthly,INR 957.85,debit,Groceries
2025-04-30,Hotstar Subscription,INR 582.08,debit,Subscriptions
2025-05-03,Property Tax,INR 7533.31,debit,Housing
2025-05-05,Reliance Fresh,INR 798.86,debit,Groceries
2025-05-06,Uber Ride,INR 472.84,debit,Transportation
2025-05-06,YouTube Premium,INR 139.00,debit,Subscriptions
2025-05-06,Amazon Purchase,INR 5202.55,debit,Shopping
2025-05-08,Family Vacation,INR 42566.80,debit,Travel
2025-05-08,YouTube Premium,INR 139.00,debit,Subscriptions
2025-05-09,Household Repairs,INR 16901.14,debit,Housing
2025-05-09,BigBasket Groceries,INR 772.81,debit,Groceries
2025-05-10,Home Appliance Purchase,INR 5934.70,debit,Shopping
2025-05-11,Flipkart Order,INR 576.67,debit,Shopping
2025-05-11,Uber Ride,INR 507.52,debit,Transportation
2025-05-12,Car EMI,INR 9119.34,debit,Transportation
2025-05-12,Hotstar Subscription,INR 562.19,debit,Subscriptions
2025-05-12,Vegetable Vendor,INR 249.68,debit,Groceries
2025-05-14,Property Tax,INR 3839.01,debit,Housing
2025-05-16,Ajio Clothing,INR 2730.52,debit,Shopping
2025-05-16,Netflix Subscription,INR 513.78,debit,Subscriptions
2025-05-17,Car Servicing,INR 3698.61,debit,Transportation
2025-05-17,Kids Clothing,INR 2783.86,debit,Shopping
2025-05-17,Swiggy Order,INR 453.48,debit,Food & Dining
2025-05-18,Myntra Fashion,INR 1270.76,debit,Shopping
2025-05-18,Refund Credit,INR 2521.78,credit,Income
2025-05-18,YouTube Premium,INR 139.00,debit,Subscriptions
2025-05-18,Netflix Subscription,INR 474.77,debit,Subscriptions
2025-05-19,Family Restaurant,INR 923.00,debit,Food & Dining
2025-05-20,Toys & Games,INR 2141.90,debit,Shopping
2025-05-20,Amazon Purchase,INR 1040.79,debit,Shopping
2025-05-20,Meesho Order,INR 947.16,debit,Shopping
2025-05-20,More Supermarket,INR 453.92,debit,Groceries
2025-05-20,Swiggy Order,INR 291.06,debit,Food & Dining
2025-05-21,Cashback Credit,INR 993.39,credit,Income
2025-05-22,Vegetable Vendor,INR 661.18,debit,Groceries
2025-05-23,Spotify Premium,INR 119.00,debit,Subscriptions
2025-05-24,Bonus Credit,INR 51361.82,credit,Income
2025-05-24,Home Appliance Purchase,INR 34953.04,debit,Shopping
2025-05-24,Family Vacation,INR 59388.01,debit,Travel
2025-05-24,Swiggy Order,INR 721.88,debit,Food & Dining
2025-05-24,Bonus Credit,INR 48291.88,credit,Income
2025-05-25,Ola Cab,INR 434.78,debit,Transportation
2025-05-25,Amazon Prime,INR 376.33,debit,Subscriptions
2025-05-25,Vegetable Vendor,INR 986.81,debit,Groceries
2025-05-25,Family Restaurant,INR 1966.93,debit,Food & Dining
2025-05-26,Hotstar Subscription,INR 234.67,debit,Subscriptions
2025-05-26,Tuition Teacher,INR 5302.58,debit,Education
2025-05-27,Uber Ride,INR 404.78,debit,Transportation
2025-05-28,Spotify Premium,INR 119.00,debit,Subscriptions
2025-05-28,Family Vacation,INR 5901.14,debit,Travel
2025-05-29,Household Repairs,INR 3211.41,debit,Housing
2025-05-30,Home Appliance Purchase,INR 30606.13,debit,Shopping
2025-05-31,Ola Cab,INR 81.66,debit,Transportation
2025-06-01,Ajio Clothing,INR 761.44,debit,Shopping
2025-06-02,Car Servicing,INR 10226.15,debit,Transportation
2025-06-03,Amazon Purchase,INR 2050.09,debit,Shopping
2025-06-03,Refund Credit,INR 1226.17,credit,Income
2025-06-05,BookMyShow Tickets,INR 840.40,debit,Entertainment
2025-06-06,BigBasket Groceries,INR 1357.37,debit,Groceries
2025-06-07,Home Appliance Purchase,INR 3796.58,debit,Shopping
2025-06-07,Maid/Cook Salary,INR 5873.44,debit,Miscellaneous
2025-06-07,Uber Ride,INR 315.49,debit,Transportation
2025-06-08,Cashback Credit,INR 1677.13,credit,Income
2025-06-08,Household Repairs,INR 6911.15,debit,Housing
2025-06-10,Bonus Credit,INR 36909.89,credit,Income
2025-06-11,Family Vacation,INR 26848.21,debit,Travel
2025-06-12,Household Repairs,INR 1982.58,debit,Housing
2025-06-12,Husband Salary,INR 101937.88,credit,Income
2025-06-13,Interest Credit,INR 2085.60,credit,Income
2025-06-14,Milk Monthly,INR 645.87,debit,Groceries
2025-06-14,Ajio Clothing,INR 2549.64,debit,Shopping
2025-06-16,Car EMI,INR 16522.81,debit,Transportation
2025-06-17,Rental Income,INR 16749.34,credit,Income
2025-06-17,Amazon Purchase,INR 3859.62,debit,Shopping
2025-06-19,Toys & Games,INR 3570.41,debit,Shopping
2025-06-20,BookMyShow Tickets,INR 714.59,debit,Entertainment
2025-06-22,School Bus Fees,INR 2977.85,debit,Education
2025-06-24,Husband Salary,INR 124968.45,credit,Income
2025-06-25,Spotify Premium,INR 119.00,debit,Subscriptions
2025-06-25,Netflix Subscription,INR 205.25,debit,Subscriptions
2025-06-26,Netflix Subscription,INR 558.47,debit,Subscriptions
2025-06-27,Zomato Food Delivery,INR 577.16,debit,Food & Dining
2025-06-27,Car EMI,INR 9456.28,debit,Transportation
2025-06-28,Flipkart Order,INR 5063.51,debit,Shopping
2025-06-28,More Supermarket,INR 1407.06,debit,Groceries
2025-06-29,Hotstar Subscription,INR 855.47,debit,Subscriptions
2025-06-29,School Bus Fees,INR 3055.17,debit,Education
2025-06-30,Home Appliance Purchase,INR 8212.67,debit,Shopping
2025-06-30,Property Tax,INR 3033.57,debit,Housing
2025-07-02,More Supermarket,INR 435.34,debit,Groceries
2025-07-02,Hotstar Subscription,INR 565.39,debit,Subscriptions
2025-07-02,Hotstar Subscription,INR 832.41,debit,Subscriptions
2025-07-03,Milk Monthly,INR 1015.80,debit,Groceries
2025-07-03,Ajio Clothing,INR 2443.21,debit,Shopping
2025-07-03,Tuition Teacher,INR 5924.69,debit,Education
2025-07-04,Property Tax,INR 6835.53,debit,Housing
2025-07-07,Ola Cab,INR 367.12,debit,Transportation
2025-07-10,Interest Credit,INR 4098.26,credit,Income
2025-07-10,Cashback Credit,INR 1602.55,credit,Income
2025-07-11,Meesho Order,INR 315.24,debit,Shopping
2025-07-12,Family Vacation,INR 45758.70,debit,Travel
2025-07-13,Swiggy Order,INR 348.42,debit,Food & Dining
2025-07-13,Amazon Prime,INR 257.92,debit,Subscriptions
2025-07-14,DMart Purchase,INR 3276.63,debit,Groceries
2025-07-15,More Supermarket,INR 1008.76,debit,Groceries
2025-07-16,Kids Clothing,INR 544.94,debit,Shopping
2025-07-18,Myntra Fashion,INR 1199.03,debit,Shopping
2025-07-20,Rapido Bike Taxi,INR 172.41,debit,Transportation
2025-07-21,Children's Birthday Party,INR 3684.15,debit,Entertainment
2025-07-21,Vegetable Vendor,INR 553.76,debit,Groceries
2025-07-22,Spotify Premium,INR 119.00,debit,Subscriptions
2025-07-23,Car EMI,INR 15351.69,debit,Transportation
2025-07-27,Reliance Fresh,INR 1094.97,debit,Groceries
2025-07-27,Uber Ride,INR 157.38,debit,Transportation
2025-07-28,Swiggy Order,INR 502.36,debit,Food & Dining
2025-07-28,Amazon Prime,INR 624.84,debit,Subscriptions
2025-07-29,Rapido Bike Taxi,INR 196.51,debit,Transportation
2025-07-31,BigBasket Groceries,INR 2839.18,debit,Groceries
2025-07-31,Flipkart Order,INR 5014.74,debit,Shopping
2025-08-01,School Bus Fees,INR 1594.34,debit,Education
2025-08-03,School Bus Fees,INR 2486.09,debit,Education
2025-08-03,Spotify Premium,INR 119.00,debit,Subscriptions
2025-08-06,Bonus Credit,INR 19190.82,credit,Income
2025-08-08,Car EMI,INR 12232.69,debit,Transportation
2025-08-09,Kids Clothing,INR 697.34,debit,Shopping
2025-08-09,Vegetable Vendor,INR 402.94,debit,Groceries
2025-08-10,Car Servicing,INR 5964.50,debit,Transportation
2025-08-11,Kids Clothing,INR 747.58,debit,Shopping
2025-08-11,Netflix Subscription,INR 369.94,debit,Subscriptions
2025-08-11,Bonus Credit,INR 79595.44,credit,Income
2025-08-12,Zomato Food Delivery,INR 433.35,debit,Food & Dining
2025-08-13,Rental Income,INR 7186.95,credit,Income
2025-08-14,Family Vacation,INR 11331.16,debit,Travel
2025-08-14,Myntra Fashion,INR 722.74,debit,Shopping
2025-08-14,Car Servicing,INR 2390.60,debit,Transportation
2025-08-15,Amazon Prime,INR 848.67,debit,Subscriptions
2025-08-15,Property Tax,INR 1761.73,debit,Housing
2025-08-15,Spotify Premium,INR 119.00,debit,Subscriptions
2025-08-15,Hotstar Subscription,INR 542.80,debit,Subscriptions
2025-08-15,Children's Birthday Party,INR 8536.39,debit,Entertainment
2025-08-15,Kids Clothing,INR 1889.92,debit,Shopping
2025-08-16,Car EMI,INR 12789.73,debit,Transportation
2025-08-16,Maid/Cook Salary,INR 4663.08,debit,Miscellaneous
2025-08-16,Toys & Games,INR 4114.00,debit,Shopping
2025-08-16,Ajio Clothing,INR 2343.61,debit,Shopping
2025-08-17,School Bus Fees,INR 2709.04,debit,Education
2025-08-17,Amazon Purchase,INR 7609.32,debit,Shopping
2025-08-20,Tuition Teacher,INR 4600.47,debit,Education
2025-08-20,Meesho Order,INR 445.65,debit,Shopping
2025-08-20,Car EMI,INR 13776.36,debit,Transportation
2025-08-21,Husband Salary,INR 63032.95,credit,Income
2025-08-22,YouTube Premium,INR 139.00,debit,Subscriptions
2025-08-23,BigBasket Groceries,INR 1590.34,debit,Groceries
2025-08-24,Zomato Food Delivery,INR 652.40,debit,Food & Dining
2025-08-25,Reliance Fresh,INR 1381.01,debit,Groceries
2025-08-26,Car Servicing,INR 9250.71,debit,Transportation
2025-08-26,Husband Salary,INR 75892.02,credit,Income
2025-08-26,Amazon Purchase,INR 6572.33,debit,Shopping
2025-08-27,Swiggy Order,INR 625.35,debit,Food & Dining
2025-08-27,Myntra Fashion,INR 925.84,debit,Shopping
2025-08-27,School Bus Fees,INR 2870.27,debit,Education
2025-08-27,Home Appliance Purchase,INR 32658.57,debit,Shopping
2025-08-28,Ajio Clothing,INR 2607.95,debit,Shopping
2025-08-29,Property Tax,INR 2978.32,debit,Housing
2025-08-29,Vegetable Vendor,INR 663.55,debit,Groceries
2025-08-29,Rental Income,INR 12325.83,credit,Income
2025-08-30,Netflix Subscription,INR 601.38,debit,Subscriptions
2025-08-30,Amazon Purchase,INR 5005.41,debit,Shopping
2025-08-31,Family Restaurant,INR 1962.91,debit,Food & Dining
2025-08-31,Swiggy Order,INR 356.89,debit,Food & Dining
2025-09-01,Meesho Order,INR 1217.78,debit,Shopping
2025-09-03,Refund Credit,INR 284.14,credit,Income
2025-09-03,Toys & Games,INR 2470.63,debit,Shopping
2025-09-03,Home Appliance Purchase,INR 12485.16,debit,Shopping
2025-09-05,Rental Income,INR 16293.68,credit,Income
2025-09-06,Zomato Food Delivery,INR 446.58,debit,Food & Dining
2025-09-06,Reliance Fresh,INR 792.79,debit,Groceries
2025-09-08,Ajio Clothing,INR 3050.39,debit,Shopping
2025-09-08,DMart Purchase,INR 656.98,debit,Groceries
2025-09-09,Myntra Fashion,INR 3114.53,debit,Shopping
2025-09-09,Maid/Cook Salary,INR 3409.35,debit,Miscellaneous
2025-09-10,Household Repairs,INR 10148.08,debit,Housing
2025-09-11,Tuition Teacher,INR 5021.65,debit,Education
2025-09-12,Swiggy Order,INR 592.62,debit,Food & Dining
2025-09-12,Car EMI,INR 8127.15,debit,Transportation
2025-09-12,Bonus Credit,INR 35672.40,credit,Income
2025-09-13,More Supermarket,INR 565.36,debit,Groceries
2025-09-13,Home Appliance Purchase,INR 36865.90,debit,Shopping
2025-09-14,Home Appliance Purchase,INR 16747.97,debit,Shopping
2025-09-16,Hotstar Subscription,INR 475.08,debit,Subscriptions
2025-09-16,Rapido Bike Taxi,INR 127.68,debit,Transportation
2025-09-16,Refund Credit,INR 1836.15,credit,Income
2025-09-17,Family Restaurant,INR 3936.66,debit,Food & Dining
2025-09-17,Swiggy Order,INR 257.99,debit,Food & Dining
2025-09-17,Reliance Fresh,INR 1936.24,debit,Groceries
2025-09-17,Car EMI,INR 19128.02,debit,Transportation
2025-09-18,BookMyShow Tickets,INR 862.63,debit,Entertainment
2025-09-19,More Supermarket,INR 249.16,debit,Groceries
2025-09-20,Bonus Credit,INR 53725.03,credit,Income
2025-09-20,Family Vacation,INR 56971.24,debit,Travel
2025-09-21,Family Vacation,INR 53368.61,debit,Travel
2025-09-21,Family Vacation,INR 15029.28,debit,Travel
2025-09-22,Property Tax,INR 5385.56,debit,Housing
2025-09-23,Milk Monthly,INR 927.82,debit,Groceries
2025-09-23,BigBasket Groceries,INR 2476.50,debit,Groceries
2025-09-24,Milk Monthly,INR 735.58,debit,Groceries
2025-09-26,Family Restaurant,INR 3878.11,debit,Food & Dining
2025-09-27,DMart Purchase,INR 977.66,debit,Groceries
2025-09-27,Reliance Fresh,INR 1987.04,debit,Groceries
2025-09-28,Amazon Prime,INR 346.15,debit,Subscriptions
2025-09-29,Ajio Clothing,INR 1850.12,debit,Shopping
2025-09-30,Wife Salary,INR 50813.32,credit,Income
2025-10-02,Family Vacation,INR 15804.89,debit,Travel
2025-10-03,Amazon Purchase,INR 2759.77,debit,Shopping
2025-10-04,Family Restaurant,INR 949.20,debit,Food & Dining
